id,name,city_baidu_id,420100_moveIn_mean,420100_moveIn_mean_before,420100_moveIn_mean_after,420100_moveIn_max,420100_moveIn_max_before,420100_moveIn_max_after,420100_moveIn_min,420100_moveIn_min_before,420100_moveIn_min_after
420600,襄阳市,420600,7.018451661600001,30.915051156000004,1.0443017879999996,53.2814436,53.2814436,2.333531916,0.56221128,4.4216801640000005,0.56221128
420700,鄂州市,420700,6.833048882400003,28.264282703999996,1.4752404269999992,39.987928692,39.987928692,3.093747696,1.0645010279999998,5.407157268000001,1.0645010279999998
420800,荆门市,420800,6.153528780000004,27.540048528,0.8068988430000003,49.61094415200001,49.61094415200001,2.095551324,0.354299184,4.304978928,0.354299184
420900,孝感市,420900,26.235246355199994,112.028373576,4.7869645499999995,188.355396708,188.355396708,10.887612083999999,3.93210126,22.056533604000002,3.93210126
421000,荆州市,421000,12.239528119200006,53.190793908,2.001711672,90.57845412,90.57845412,4.039059492000001,1.088356176,7.611513948000001,1.088356176
421100,黄冈市,421100,26.006757847200006,105.219619632,6.203542401000001,166.711716864,166.711716864,10.947107231999999,4.968674784,20.656118772,4.968674784
421200,咸宁市,421200,9.034468574400002,37.103939495999995,2.017100844,56.12312059200001,56.12312059200001,3.424276296,1.642081248,6.1462650960000005,1.642081248
421300,随州市,421300,5.793515963999997,26.962659432,0.501230097,46.22560002,46.22560002,1.665864144,0.335205216,4.0326760440000005,0.335205216
422800,恩施土家族苗族自治州,422800,4.0947714504,13.387156668000001,1.7716751460000002,20.838964608,20.838964608,3.2764597199999996,1.022588064,3.099066156,1.022588064
430100,长沙市,430100,1.2377647295999994,5.6633697000000005,0.13136348699999995,7.8674399280000005,7.8674399280000005,0.38341317599999997,0.03501144,0.49273855200000005,0.03501144
430200,株洲市,430200,0.3382765848,1.3517330760000001,0.084912462,2.0128545360000003,2.0128545360000003,0.18509601600000003,0.053737992,0.298236492,0.053737992
430300,湘潭市,430300,0.20502433439999998,0.9633611880000001,0.015440120999999998,1.6105116599999998,1.6105116599999998,0.115809912,0.0,0.0,0.0
430400,衡阳市,430400,0.3868839936,1.8598555800000003,0.018641097000000006,2.841676992,2.841676992,0.06610572,0.0,0.233402472,0.0
430500,邵阳市,430500,0.3266748576,1.606695048,0.00666981,2.469451212,2.469451212,0.052884576,0.0,0.207468864,0.0
430600,岳阳市,430600,0.9001971576000001,4.052930904,0.11201372100000001,6.867386064,6.867386064,0.337139172,0.040390164000000006,0.45383814,0.040390164000000006
430700,常德市,430700,0.5889505319999999,2.87852958,0.01655577,4.736128320000001,4.736128320000001,0.13221144,0.0,0.298236492,0.0
430800,张家界市,430800,0.0013994711999999999,0.0,0.001749339,0.0313632,0.0,0.0313632,0.0,0.0,0.0
430900,益阳市,430900,0.33707036879999996,1.64997594,0.008843975999999998,2.841676992,2.841676992,0.11237972400000001,0.0,0.233402472,0.0
431000,郴州市,431000,0.17379470160000002,0.854972964,0.003500136000000001,1.420838496,1.420838496,0.017209584,0.0,0.12966804,0.0
431100,永州市,431100,0.20361174480000005,0.9988548120000001,0.004800978000000001,1.6105116599999998,1.6105116599999998,0.04627400400000001,0.0,0.116701236,0.0
431200,怀化市,431200,0.16536437279999996,0.806429376,0.005098122,1.302435288,1.302435288,0.039663432,0.0,0.09076762800000002,0.0
431300,娄底市,431300,0.29555473680000005,1.4622540120000003,0.003879918000000001,2.0128545360000003,2.0128545360000003,0.059495148,0.0,0.207468864,0.0
433100,湘西土家族苗族自治州,433100,0.005739148800000001,0.0,0.007173936000000001,0.039663432,0.0,0.039663432,0.0,0.0,0.0
440100,广州市,440100,0.6845478048000001,3.152158488,0.06764513399999998,4.4020652039999995,4.4020652039999995,0.416466036,0.010791792,0.8817426720000001,0.010791792
440200,韶关市,440200,0.0025625807999999995,0.0,0.0032032259999999996,0.015697799999999998,0.0,0.015697799999999998,0.0,0.0,0.0
440300,深圳市,440300,0.7387254072000001,3.27744576,0.104045319,4.187330316,4.187330316,0.918869508,0.028246320000000005,1.1670123600000002,0.028246320000000005
440400,珠海市,440400,0.1561068072,0.7363776959999999,0.011039084999999999,1.1810418839999999,1.1810418839999999,0.072716292,0.0,0.0,0.0
440500,汕头市,440500,0.0020584296000000003,0.0,0.0025730370000000002,0.020704896,0.0,0.020704896,0.0,0.0,0.0
440600,佛山市,440600,0.06867277199999999,0.27867729599999996,0.016171641,0.891095904,0.891095904,0.158653728,0.0,0.0,0.0
440700,江门市,440700,0.0015945552000000002,0.0,0.001993194,0.06610572,0.0,0.06610572,0.0,0.0,0.0
440800,湛江市,440800,0.052109027999999995,0.246821184,0.003430989,0.9472256640000001,0.9472256640000001,0.018057816,0.0,0.0,0.0
440900,茂名市,440900,0.0057253464,0.0,0.0071566830000000005,0.022011264000000003,0.0,0.022011264000000003,0.0,0.0,0.0
441200,肇庆市,441200,0.00017691120000000001,0.0,0.00022113900000000003,0.005263056,0.0,0.005263056,0.0,0.0,0.0
441300,惠州市,441300,0.11610970559999999,0.523749096,0.014199857999999997,1.302435288,1.302435288,0.105769152,0.0,0.0,0.0
441400,梅州市,441400,0.0001283472,0.0,0.000160434,0.005775624,0.0,0.005775624,0.0,0.0,0.0
441500,汕尾市,441500,0.00011629440000000001,0.0,0.000145368,0.005233248,0.0,0.005233248,0.0,0.0,0.0
441600,河源市,441600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441700,阳江市,441700,0.00033551279999999994,0.0,0.00041939099999999997,0.007770168,0.0,0.007770168,0.0,0.0,0.0
441800,清远市,441800,0.00304524,0.0,0.0038065499999999997,0.039663432,0.0,0.039663432,0.0,0.0,0.0
441900,东莞市,441900,0.20556759599999996,0.85079358,0.044261100000000005,1.225256868,1.225256868,0.343749744,0.005502816000000001,0.42790453200000006,0.005502816000000001
442000,中山市,442000,0.020271492,0.073530504,0.006956739,0.506172888,0.506172888,0.085937436,0.0,0.0,0.0
445100,潮州市,445100,0.0004318488,0.0,0.000539811,0.014255351999999999,0.0,0.014255351999999999,0.0,0.0,0.0
445200,揭阳市,445200,0.000127944,0.0,0.00015993000000000002,0.005757480000000001,0.0,0.005757480000000001,0.0,0.0,0.0
445300,云浮市,445300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450100,南宁市,450100,0.20162728800000004,0.98351046,0.006156495000000001,1.302435288,1.302435288,0.023102496,0.0,0.18153525600000003,0.0
450200,柳州市,450200,0.0027348264,0.0,0.0034185329999999996,0.039663432,0.0,0.039663432,0.0,0.0,0.0
450300,桂林市,450300,0.18365288400000002,0.8878234319999999,0.0076102470000000005,1.3957767719999998,1.3957767719999998,0.030956255999999998,0.0,0.142634844,0.0
450400,梧州市,450400,0.0007966080000000001,0.0,0.00099576,0.011421648,0.0,0.011421648,0.0,0.0,0.0
450500,北海市,450500,0.12629489759999998,0.621995652,0.002369709,1.079910468,1.079910468,0.059495148,0.0,0.0,0.0
450600,防城港市,450600,0.00054738,0.0,0.0006842249999999999,0.01514376,0.0,0.01514376,0.0,0.0,0.0
450700,钦州市,450700,0.0001645416,0.0,0.00020567699999999998,0.004706424,0.0,0.004706424,0.0,0.0,0.0
450800,贵港市,450800,0.0003585888,0.0,0.000448236,0.005649264,0.0,0.005649264,0.0,0.0,0.0
450900,玉林市,450900,0.0012050856,0.0,0.001506357,0.030116772000000003,0.0,0.030116772000000003,0.0,0.0,0.0
451000,百色市,451000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451100,贺州市,451100,0.00011234879999999999,0.0,0.00014043599999999997,0.005055695999999999,0.0,0.005055695999999999,0.0,0.0,0.0
451200,河池市,451200,0.0005228640000000001,0.0,0.0006535800000000001,0.010526112,0.0,0.010526112,0.0,0.0,0.0
451300,来宾市,451300,0.0002031696,0.0,0.000253962,0.009142632,0.0,0.009142632,0.0,0.0,0.0
451400,崇左市,451400,0.0001208736,0.0,0.000151092,0.005439312,0.0,0.005439312,0.0,0.0,0.0
460100,海口市,460100,0.14418495360000003,0.705644424,0.0038200860000000003,1.065628872,1.065628872,0.052884576,0.0,0.18153525600000003,0.0
460200,三亚市,460200,0.19981386719999997,0.97947432,0.004898754000000001,1.3957767719999998,1.3957767719999998,0.125600868,0.0,0.233402472,0.0
460300,三沙市,460300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460400,儋州市,460400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500000,重庆市,500000,1.8785482704,9.054795888,0.084486366,13.420930499999999,13.420930499999999,0.423076608,0.040004604000000006,1.192945968,0.040004604000000006
510100,成都市,510100,0.5511892032,2.644693848,0.027813042000000003,3.548061144,3.548061144,0.19170658799999998,0.004614732,0.337136904,0.004614732
510300,自贡市,510300,0.00011629440000000001,0.0,0.000145368,0.005233248,0.0,0.005233248,0.0,0.0,0.0
510400,攀枝花市,510400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510500,泸州市,510500,0.00033183359999999995,0.0,0.000414792,0.005208623999999999,0.0,0.005208623999999999,0.0,0.0,0.0
510600,德阳市,510600,0.0006502032,0.0,0.000812754,0.019093968,0.0,0.019093968,0.0,0.0,0.0
510700,绵阳市,510700,0.0006941592000000001,0.0,0.0008676990000000001,0.021954240000000003,0.0,0.021954240000000003,0.0,0.0,0.0
510800,广元市,510800,0.0004615632000000001,0.0,0.0005769540000000001,0.009408960000000001,0.0,0.009408960000000001,0.0,0.0,0.0
510900,遂宁市,510900,0.0007938432,0.0,0.000992304,0.018817920000000002,0.0,0.018817920000000002,0.0,0.0,0.0
511000,内江市,511000,0.0005129208,0.0,0.000641151,0.005775624,0.0,0.005775624,0.0,0.0,0.0
511100,乐山市,511100,0.0005202864,0.0,0.000650358,0.012950280000000002,0.0,0.012950280000000002,0.0,0.0,0.0
511300,南充市,511300,0.11227620960000001,0.5471629200000002,0.003554532,1.07367444,1.07367444,0.059495148,0.0,0.0,0.0
511400,眉山市,511400,0.000135792,0.0,0.00016974,0.0061106400000000005,0.0,0.0061106400000000005,0.0,0.0,0.0
511500,宜宾市,511500,0.00033927839999999996,0.0,0.000424098,0.007310412,0.0,0.007310412,0.0,0.0,0.0
511600,广安市,511600,0.0159621552,0.070644996,0.0022914450000000005,0.467236512,0.467236512,0.024380351999999997,0.0,0.0,0.0
511700,达州市,511700,0.1799513711999999,0.8805889439999999,0.0047919780000000006,1.3957767719999998,1.3957767719999998,0.059495148,0.0,0.142634844,0.0
511800,雅安市,511800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511900,巴中市,511900,0.0003467088,0.0,0.000433386,0.005757480000000001,0.0,0.005757480000000001,0.0,0.0,0.0
512000,资阳市,512000,0.0012967056,0.0,0.001620882,0.03666384,0.0,0.03666384,0.0,0.0,0.0
513200,阿坝藏族羌族自治州,513200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513300,甘孜藏族自治州,513300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513400,凉山彝族自治州,513400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520100,贵阳市,520100,0.04898199600000001,0.22491712800000002,0.0049982130000000005,0.848449404,0.848449404,0.039663432,0.0,0.0,0.0
520200,六盘水市,520200,0.0001222848,0.0,0.00015285600000000002,0.005502816000000001,0.0,0.005502816000000001,0.0,0.0,0.0
520300,遵义市,520300,0.0016845624,0.0,0.002105703,0.017209584,0.0,0.017209584,0.0,0.0,0.0
520400,安顺市,520400,0.000127944,0.0,0.00015993000000000002,0.005757480000000001,0.0,0.005757480000000001,0.0,0.0,0.0
520500,毕节市,520500,0.0013180392,0.0,0.001647549,0.017209584,0.0,0.017209584,0.0,0.0,0.0
520600,铜仁市,520600,0.004107664800000001,0.0,0.005134581000000001,0.08663436000000001,0.0,0.08663436000000001,0.0,0.0,0.0
522300,黔西南布依族苗族自治州,522300,0.000353232,0.0,0.00044154000000000003,0.005603904,0.0,0.005603904,0.0,0.0,0.0
522600,黔东南苗族侗族自治州,522600,0.0002949552,0.0,0.00036869400000000003,0.007770168,0.0,0.007770168,0.0,0.0,0.0
522700,黔南布依族苗族自治州,522700,0.0005297256,0.0,0.000662157,0.007327907999999999,0.0,0.007327907999999999,0.0,0.0,0.0
530100,昆明市,530100,0.2891983896000001,1.3925487600000002,0.013360796999999997,2.0399814359999997,2.0399814359999997,0.237980592,0.0,0.272302884,0.0
530300,曲靖市,530300,0.000652104,0.0,0.0008151300000000001,0.011207808,0.0,0.011207808,0.0,0.0,0.0
530400,玉溪市,530400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530500,保山市,530500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530600,昭通市,530600,0.0001037376,0.0,0.000129672,0.004668192,0.0,0.004668192,0.0,0.0,0.0
530700,丽江市,530700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530800,普洱市,530800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530900,临沧市,530900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532300,楚雄彝族自治州,532300,0.0005591304,0.0,0.0006989130000000001,0.008060796,0.0,0.008060796,0.0,0.0,0.0
532500,红河哈尼族彝族自治州,532500,0.000217944,0.0,0.00027243,0.005055695999999999,0.0,0.005055695999999999,0.0,0.0,0.0
532600,文山壮族苗族自治州,532600,5.22936e-05,0.0,6.5367e-05,0.002353212,0.0,0.002353212,0.0,0.0,0.0
532800,西双版纳傣族自治州,532800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532900,大理白族自治州,532900,0.0024408936,0.010085292000000003,0.000529794,0.09076762800000002,0.09076762800000002,0.009142632,0.0,0.0,0.0
533100,德宏傣族景颇族自治州,533100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533300,怒江傈僳族自治州,533300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533400,迪庆藏族自治州,533400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540100,拉萨市,540100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540200,日喀则市,540200,0.0001083024,0.0,0.000135378,0.004873608,0.0,0.004873608,0.0,0.0,0.0
540300,昌都市,540300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540400,林芝市,540400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542200,山南市,540500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542400,那曲市,540600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542500,阿里地区,542500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610100,西安市,610100,0.43623796319999997,2.08863468,0.023138784,3.006288432,3.006288432,0.125600868,0.0,0.272302884,0.0
610200,铜川市,610200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610300,宝鸡市,610300,0.0006461496,0.0,0.0008076870000000001,0.01263924,0.0,0.01263924,0.0,0.0,0.0
610400,咸阳市,610400,0.030195043200000014,0.127601928,0.005843322000000001,0.668321928,0.668321928,0.052884576,0.0,0.0,0.0
610500,渭南市,610500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610600,延安市,610600,0.0009585792,0.0,0.0011982240000000001,0.018458928,0.0,0.018458928,0.0,0.0,0.0
610700,汉中市,610700,0.0009203544,0.0,0.0011504430000000001,0.028772172,0.0,0.028772172,0.0,0.0,0.0
610800,榆林市,610800,0.0007557264,0.0,0.000944658,0.012729312,0.0,0.012729312,0.0,0.0,0.0
610900,安康市,610900,0.14538214800000002,0.6985943640000001,0.007079094,1.184953536,1.184953536,0.027484920000000003,0.0,0.0,0.0
611000,商洛市,611000,0.0012754656,0.0,0.001594332,0.010747728000000002,0.0,0.010747728000000002,0.0,0.0,0.0
620100,兰州市,620100,0.0195752592,0.085904496,0.0029929499999999994,0.7731404639999999,0.7731404639999999,0.039663432,0.0,0.0,0.0
620200,嘉峪关市,620200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620300,金昌市,620300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620400,白银市,620400,0.0001222848,0.0,0.00015285600000000002,0.005502816000000001,0.0,0.005502816000000001,0.0,0.0,0.0
620500,天水市,620500,0.0031848984,0.011526048,0.001099611,0.103734432,0.103734432,0.012787632,0.0,0.0,0.0
620600,武威市,620600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620700,张掖市,620700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620800,平凉市,620800,0.00011627999999999999,0.0,0.00014534999999999998,0.0052326,0.0,0.0052326,0.0,0.0,0.0
620900,酒泉市,620900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621000,庆阳市,621000,0.0007237008,0.0,0.000904626,0.012190175999999999,0.0,0.012190175999999999,0.0,0.0,0.0
621100,定西市,621100,0.000316872,0.0,0.00039609,0.007894584,0.0,0.007894584,0.0,0.0,0.0
621200,陇南市,621200,0.00011629440000000001,0.0,0.000145368,0.005233248,0.0,0.005233248,0.0,0.0,0.0
622900,临夏回族自治州,622900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623000,甘南藏族自治州,623000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630100,西宁市,630100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630200,海东市,630200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632200,海北藏族自治州,632200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632300,黄南藏族自治州,632300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632500,海南藏族自治州,632500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632600,果洛藏族自治州,632600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632700,玉树藏族自治州,632700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632800,海西蒙古族藏族自治州,632800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640100,银川市,640100,0.0005477399999999999,0.0,0.0006846749999999999,0.007724484,0.0,0.007724484,0.0,0.0,0.0
640200,石嘴山市,640200,0.0001738008,0.0,0.000217251,0.00505116,0.0,0.00505116,0.0,0.0,0.0
640300,吴忠市,640300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640400,固原市,640400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640500,中卫市,640500,0.00047406240000000006,0.0,0.0005925780000000001,0.021332808,0.0,0.021332808,0.0,0.0,0.0
650100,乌鲁木齐市,650100,0.015779152799999998,0.07713176399999999,0.00044100000000000004,0.6941858759999999,0.6941858759999999,0.005710824,0.0,0.0,0.0
650200,克拉玛依市,650200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650400,吐鲁番市,650400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652200,哈密市,650500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652300,昌吉回族自治州,652300,0.0001146528,0.0,0.000143316,0.005159376,0.0,0.005159376,0.0,0.0,0.0
652700,博尔塔拉蒙古自治州,652700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652800,巴音郭楞蒙古自治州,652800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652900,阿克苏地区,652900,0.00012150719999999999,0.0,0.000151884,0.002769876,0.0,0.002769876,0.0,0.0,0.0
653000,克孜勒苏柯尔克孜自治州,653000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653100,喀什地区,653100,6.15528e-05,0.0,7.694100000000001e-05,0.002769876,0.0,0.002769876,0.0,0.0,0.0
653200,和田地区,653200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654000,伊犁哈萨克自治州,654000,0.0001231056,0.0,0.00015388200000000002,0.005539752,0.0,0.005539752,0.0,0.0,0.0
654200,塔城地区,654200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654300,阿勒泰地区,654300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710000,台湾省,-999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810000,香港特别行政区,-999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820000,澳门特别行政区,-999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419001,济源市,419001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429004,仙桃市,429004,5.4869178672,24.062014656,0.8431436700000001,39.07305864,39.07305864,1.864181304,0.649194912,4.382779752,0.649194912
429005,潜江市,429005,1.9927537848000012,8.8190388,0.2861825309999999,15.984433080000002,15.984433080000002,0.581730336,0.144713952,1.1670123600000002,0.144713952
429006,天门市,429006,3.908507860800001,17.066480616,0.6190146719999999,27.706350672,27.706350672,1.275840396,0.277757424,2.5933608,0.277757424
429021,神农架林区,429021,0.05958346320000001,0.2015856,0.024082929,1.07367444,1.07367444,0.04627400400000001,0.0,0.0,0.006364656
469001,五指山市,469001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469002,琼海市,469002,0.0001548432,0.0,0.000193554,0.004614732,0.0,0.004614732,0.0,0.0,0.0
469005,文昌市,469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469006,万宁市,469006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469007,东方市,469007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469021,定安县,469021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469022,屯昌县,469022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469023,澄迈县,469023,0.0002841696,0.0,0.000355212,0.012787632,0.0,0.012787632,0.0,0.0,0.0
469024,临高县,469024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469025,白沙黎族自治县,469025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469026,昌江黎族自治县,469026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469027,乐东黎族自治县,469027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469028,陵水黎族自治县,469028,0.00011234879999999999,0.0,0.00014043599999999997,0.005055695999999999,0.0,0.005055695999999999,0.0,0.0,0.0
469029,保亭黎族苗族自治县,469029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469030,琼中黎族苗族自治县,469030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659001,石河子市,659001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659002,阿拉尔市,659002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659003,图木舒克市,659003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659004,五家渠市,659004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659005,北屯市,659005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659006,铁门关市,659006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659007,双河市,659007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659008,可克达拉市,659008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
